id_transacao,id_cliente,data_transacao,valor_transacao,categoria_transacao,metodo_pagamento,valor_com_taxa,transacao_valida
5144,979,2023-08-03 07:00:00,716.32,Entretenimento,Transferência Bancária,752.1360000000001,True
5145,723,2023-08-03 08:00:00,926.95,Transporte,Transferência Bancária,973.2975000000001,True
5146,652,2023-08-03 09:00:00,97.55,Entretenimento,Dinheiro,102.4275,True
5147,293,2023-08-03 10:00:00,954.83,Alimentação,Cartão de Crédito,1002.5715000000001,True
5148,810,2023-08-03 11:00:00,922.11,Educação,Dinheiro,968.2155,True
5149,913,2023-08-03 12:00:00,63.46,Educação,Cartão de Crédito,66.63300000000001,True
5150,101,2023-08-03 13:00:00,366.72,Transporte,Dinheiro,385.05600000000004,True
5151,502,2023-08-03 14:00:00,815.01,Entretenimento,Cartão de Crédito,855.7605,True
5152,304,2023-08-03 15:00:00,615.46,Saúde,Cartão de Crédito,646.2330000000001,True
5153,871,2023-08-03 16:00:00,781.3,Alimentação,Dinheiro,820.365,True
5154,540,2023-08-03 17:00:00,721.84,Educação,Transferência Bancária,757.932,True
5155,553,2023-08-03 18:00:00,501.8,Educação,Transferência Bancária,526.89,True
5156,355,2023-08-03 19:00:00,50.81,Entretenimento,Cartão de Crédito,53.350500000000004,True
5157,303,2023-08-03 20:00:00,588.43,Educação,Cartão de Débito,617.8515,True
5158,496,2023-08-03 21:00:00,58.08,Entretenimento,Cartão de Débito,60.984,True
5159,658,2023-08-03 22:00:00,607.69,Alimentação,Dinheiro,638.0745000000001,True
5160,768,2023-08-03 23:00:00,802.41,Entretenimento,Dinheiro,842.5305,True
5161,974,2023-08-04 00:00:00,589.14,Educação,Dinheiro,618.597,True
5162,227,2023-08-04 01:00:00,997.05,Entretenimento,Cartão de Débito,1046.9025,True
5163,236,2023-08-04 02:00:00,461.31,Educação,Transferência Bancária,484.37550000000005,True
5164,873,2023-08-04 03:00:00,751.34,Transporte,Dinheiro,788.907,True
5165,892,2023-08-04 04:00:00,670.54,Educação,Dinheiro,704.067,True
5166,455,2023-08-04 05:00:00,991.52,Educação,Transferência Bancária,1041.096,True
5167,13,2023-08-04 06:00:00,716.09,Educação,Cartão de Crédito,751.8945000000001,True
5168,210,2023-08-04 07:00:00,172.39,Transporte,Dinheiro,181.0095,True
5169,741,2023-08-04 08:00:00,955.96,Saúde,Cartão de Débito,1003.758,True
5170,397,2023-08-04 09:00:00,671.1,Educação,Cartão de Débito,704.6550000000001,True
5171,100,2023-08-04 10:00:00,68.74,Saúde,Dinheiro,72.17699999999999,True
5172,31,2023-08-04 11:00:00,660.99,Alimentação,Cartão de Débito,694.0395000000001,True
5173,898,2023-08-04 12:00:00,884.29,Entretenimento,Transferência Bancária,928.5045,True
5174,528,2023-08-04 13:00:00,581.27,Saúde,Cartão de Crédito,610.3335,True
5175,649,2023-08-04 14:00:00,360.48,Alimentação,Cartão de Crédito,378.504,True
5176,329,2023-08-04 15:00:00,822.7,Entretenimento,Dinheiro,863.835,True
5177,166,2023-08-04 16:00:00,784.69,Educação,Dinheiro,823.9245000000001,True
5178,459,2023-08-04 17:00:00,548.74,Educação,Cartão de Crédito,576.177,True
5179,822,2023-08-04 18:00:00,162.82,Educação,Cartão de Crédito,170.961,True
5180,952,2023-08-04 19:00:00,258.48,Transporte,Dinheiro,271.40400000000005,True
5181,982,2023-08-04 20:00:00,741.1,Transporte,Cartão de Débito,778.1550000000001,True
5182,993,2023-08-04 21:00:00,808.02,Transporte,Dinheiro,848.421,True
5183,100,2023-08-04 22:00:00,286.47,Transporte,Transferência Bancária,300.79350000000005,True
5184,621,2023-08-04 23:00:00,374.31,Alimentação,Dinheiro,393.0255,True
5185,855,2023-08-05 00:00:00,86.86,Alimentação,Dinheiro,91.203,True
5186,173,2023-08-05 01:00:00,716.33,Educação,Dinheiro,752.1465000000001,True
5187,749,2023-08-05 02:00:00,13.54,Entretenimento,Dinheiro,14.217,False
5188,162,2023-08-05 03:00:00,56.08,Transporte,Dinheiro,58.884,True
5189,905,2023-08-05 04:00:00,14.3,Entretenimento,Dinheiro,15.015,False
5190,728,2023-08-05 05:00:00,648.87,Alimentação,Cartão de Débito,681.3135000000001,True
5191,776,2023-08-05 06:00:00,423.21,Transporte,Dinheiro,444.3705,True
5192,263,2023-08-05 07:00:00,304.57,Alimentação,Cartão de Crédito,319.7985,True
5193,804,2023-08-05 08:00:00,913.57,Alimentação,Dinheiro,959.2485000000001,True
5194,274,2023-08-05 09:00:00,200.87,Saúde,Cartão de Débito,210.91350000000003,True
5195,3,2023-08-05 10:00:00,395.47,Alimentação,Transferência Bancária,415.24350000000004,True
5196,28,2023-08-05 11:00:00,940.91,Educação,Cartão de Crédito,987.9555,True
5197,326,2023-08-05 12:00:00,432.84,Alimentação,Dinheiro,454.48199999999997,True
5198,940,2023-08-05 13:00:00,559.15,Transporte,Dinheiro,587.1075,True
5199,149,2023-08-05 14:00:00,89.53,Educação,Cartão de Crédito,94.0065,True
5200,540,2023-08-05 15:00:00,792.26,Alimentação,Dinheiro,831.873,True
5201,488,2023-08-05 16:00:00,428.53,Educação,Cartão de Débito,449.9565,True
5202,822,2023-08-05 17:00:00,802.51,Alimentação,Dinheiro,842.6355,True
5203,438,2023-08-05 18:00:00,261.26,Educação,Transferência Bancária,274.323,True
5204,65,2023-08-05 19:00:00,428.25,Entretenimento,Cartão de Débito,449.6625,True
5205,356,2023-08-05 20:00:00,788.68,Saúde,Dinheiro,828.114,True
5206,533,2023-08-05 21:00:00,974.14,Educação,Transferência Bancária,1022.847,True
5207,252,2023-08-05 22:00:00,69.03,Transporte,Cartão de Crédito,72.48150000000001,True
5208,235,2023-08-05 23:00:00,814.33,Saúde,Cartão de Débito,855.0465,True
5209,227,2023-08-06 00:00:00,307.68,Saúde,Dinheiro,323.064,True
5210,525,2023-08-06 01:00:00,555.24,Alimentação,Dinheiro,583.0020000000001,True
5211,313,2023-08-06 02:00:00,297.19,Educação,Cartão de Crédito,312.0495,True
5212,49,2023-08-06 03:00:00,617.31,Saúde,Cartão de Crédito,648.1754999999999,True
5213,118,2023-08-06 04:00:00,360.26,Transporte,Cartão de Débito,378.273,True
5214,54,2023-08-06 05:00:00,340.28,Transporte,Cartão de Débito,357.294,True
5215,650,2023-08-06 06:00:00,47.56,Transporte,Cartão de Débito,49.938,False
5216,565,2023-08-06 07:00:00,155.49,Alimentação,Dinheiro,163.26450000000003,True
5217,44,2023-08-06 08:00:00,917.91,Entretenimento,Dinheiro,963.8055,True
5218,815,2023-08-06 09:00:00,998.29,Educação,Cartão de Débito,1048.2045,True
5219,53,2023-08-06 10:00:00,782.72,Saúde,Dinheiro,821.8560000000001,True
5220,586,2023-08-06 11:00:00,293.94,Educação,Cartão de Crédito,308.637,True
5221,558,2023-08-06 12:00:00,408.42,Saúde,Transferência Bancária,428.841,True
5222,525,2023-08-06 13:00:00,742.11,Alimentação,Dinheiro,779.2155,True
5223,677,2023-08-06 14:00:00,968.83,Educação,Cartão de Débito,1017.2715000000001,True
5224,102,2023-08-06 15:00:00,460.92,Alimentação,Dinheiro,483.96600000000007,True
5225,792,2023-08-06 16:00:00,831.23,Alimentação,Cartão de Crédito,872.7915,True
5226,770,2023-08-06 17:00:00,975.32,Educação,Cartão de Débito,1024.086,True
5227,982,2023-08-06 18:00:00,874.74,Educação,Transferência Bancária,918.4770000000001,True
5228,849,2023-08-06 19:00:00,234.88,Saúde,Cartão de Débito,246.624,True
5229,868,2023-08-06 20:00:00,17.95,Transporte,Cartão de Débito,18.8475,False
5230,398,2023-08-06 21:00:00,497.16,Alimentação,Cartão de Débito,522.018,True
5231,138,2023-08-06 22:00:00,536.05,Entretenimento,Dinheiro,562.8525,True
5232,675,2023-08-06 23:00:00,209.24,Saúde,Transferência Bancária,219.70200000000003,True
5233,921,2023-08-07 00:00:00,291.83,Saúde,Cartão de Crédito,306.4215,True
5234,387,2023-08-07 01:00:00,767.5,Transporte,Dinheiro,805.875,True
5235,111,2023-08-07 02:00:00,475.64,Transporte,Transferência Bancária,499.422,True
5236,614,2023-08-07 03:00:00,324.18,Alimentação,Transferência Bancária,340.389,True
5237,17,2023-08-07 04:00:00,626.4,Saúde,Dinheiro,657.72,True
5238,780,2023-08-07 05:00:00,656.23,Saúde,Cartão de Débito,689.0415,True
5239,182,2023-08-07 06:00:00,771.7,Entretenimento,Transferência Bancária,810.2850000000001,True
5240,884,2023-08-07 07:00:00,165.14,Alimentação,Cartão de Crédito,173.397,True
5241,536,2023-08-07 08:00:00,744.1,Alimentação,Dinheiro,781.3050000000001,True
5242,541,2023-08-07 09:00:00,603.43,Transporte,Transferência Bancária,633.6015,True
5243,171,2023-08-07 10:00:00,67.0,Alimentação,Cartão de Crédito,70.35000000000001,True
5244,409,2023-08-07 11:00:00,779.67,Entretenimento,Cartão de Crédito,818.6535,True
5245,740,2023-08-07 12:00:00,389.25,Alimentação,Cartão de Crédito,408.71250000000003,True
5246,378,2023-08-07 13:00:00,337.08,Educação,Cartão de Crédito,353.934,True
5247,188,2023-08-07 14:00:00,453.59,Educação,Dinheiro,476.2695,True
5248,858,2023-08-07 15:00:00,352.71,Entretenimento,Cartão de Crédito,370.3455,True
5249,230,2023-08-07 16:00:00,344.9,Transporte,Dinheiro,362.145,True
5250,833,2023-08-07 17:00:00,810.0,Saúde,Cartão de Crédito,850.5,True
5251,852,2023-08-07 18:00:00,133.26,Alimentação,Cartão de Crédito,139.923,True
5252,119,2023-08-07 19:00:00,970.89,Transporte,Dinheiro,1019.4345000000001,True
5253,156,2023-08-07 20:00:00,559.38,Transporte,Cartão de Débito,587.349,True
5254,784,2023-08-07 21:00:00,191.09,Alimentação,Transferência Bancária,200.64450000000002,True
5255,687,2023-08-07 22:00:00,139.9,Saúde,Transferência Bancária,146.895,True
5256,465,2023-08-07 23:00:00,595.59,Alimentação,Dinheiro,625.3695,True
5257,104,2023-08-08 00:00:00,636.67,Saúde,Cartão de Crédito,668.5035,True
5258,604,2023-08-08 01:00:00,62.5,Entretenimento,Dinheiro,65.625,True
5259,698,2023-08-08 02:00:00,250.57,Saúde,Cartão de Crédito,263.0985,True
5260,972,2023-08-08 03:00:00,797.51,Transporte,Dinheiro,837.3855,True
5261,795,2023-08-08 04:00:00,59.13,Entretenimento,Transferência Bancária,62.08650000000001,True
5262,502,2023-08-08 05:00:00,856.54,Educação,Dinheiro,899.367,True
5263,693,2023-08-08 06:00:00,661.58,Entretenimento,Transferência Bancária,694.6590000000001,True
5264,682,2023-08-08 07:00:00,440.08,Saúde,Transferência Bancária,462.084,True
5265,699,2023-08-08 08:00:00,352.97,Entretenimento,Transferência Bancária,370.61850000000004,True
5266,175,2023-08-08 09:00:00,29.06,Entretenimento,Dinheiro,30.513,False
5267,734,2023-08-08 10:00:00,826.96,Educação,Cartão de Débito,868.3080000000001,True
5268,745,2023-08-08 11:00:00,151.29,Saúde,Dinheiro,158.8545,True
5269,674,2023-08-08 12:00:00,316.45,Transporte,Dinheiro,332.2725,True
5270,421,2023-08-08 13:00:00,573.42,Entretenimento,Cartão de Débito,602.091,True
5271,134,2023-08-08 14:00:00,253.53,Alimentação,Cartão de Débito,266.2065,True
5272,391,2023-08-08 15:00:00,502.17,Transporte,Transferência Bancária,527.2785,True
5273,992,2023-08-08 16:00:00,811.25,Entretenimento,Cartão de Crédito,851.8125,True
5274,736,2023-08-08 17:00:00,475.83,Transporte,Cartão de Crédito,499.6215,True
5275,501,2023-08-08 18:00:00,949.49,Alimentação,Transferência Bancária,996.9645,True
5276,665,2023-08-08 19:00:00,849.03,Transporte,Dinheiro,891.4815,True
5277,33,2023-08-08 20:00:00,339.71,Transporte,Cartão de Crédito,356.6955,True
5278,55,2023-08-08 21:00:00,405.96,Alimentação,Dinheiro,426.258,True
5279,954,2023-08-08 22:00:00,429.09,Alimentação,Cartão de Débito,450.54449999999997,True
5280,519,2023-08-08 23:00:00,629.92,Alimentação,Cartão de Débito,661.4159999999999,True
5281,756,2023-08-09 00:00:00,293.93,Educação,Transferência Bancária,308.6265,True
5282,825,2023-08-09 01:00:00,969.56,Alimentação,Dinheiro,1018.038,True
5283,638,2023-08-09 02:00:00,612.6,Transporte,Transferência Bancária,643.23,True
5284,12,2023-08-09 03:00:00,405.41,Alimentação,Cartão de Crédito,425.68050000000005,True
5285,528,2023-08-09 04:00:00,648.56,Entretenimento,Cartão de Crédito,680.9879999999999,True
5286,720,2023-08-09 05:00:00,401.45,Alimentação,Cartão de Crédito,421.5225,True
5287,555,2023-08-09 06:00:00,819.62,Alimentação,Dinheiro,860.601,True
5288,373,2023-08-09 07:00:00,572.16,Saúde,Transferência Bancária,600.768,True
5289,484,2023-08-09 08:00:00,51.55,Transporte,Transferência Bancária,54.1275,True
5290,973,2023-08-09 09:00:00,184.99,Transporte,Cartão de Crédito,194.23950000000002,True
5291,647,2023-08-09 10:00:00,866.34,Entretenimento,Transferência Bancária,909.657,True
5292,228,2023-08-09 11:00:00,567.27,Educação,Cartão de Débito,595.6335,True
5293,623,2023-08-09 12:00:00,950.84,Saúde,Cartão de Débito,998.3820000000001,True
5294,307,2023-08-09 13:00:00,81.7,Entretenimento,Cartão de Débito,85.78500000000001,True
5295,457,2023-08-09 14:00:00,302.31,Entretenimento,Cartão de Débito,317.4255,True
5296,160,2023-08-09 15:00:00,201.61,Transporte,Transferência Bancária,211.69050000000001,True
5297,331,2023-08-09 16:00:00,558.3,Saúde,Cartão de Débito,586.215,True
5298,776,2023-08-09 17:00:00,388.96,Transporte,Cartão de Débito,408.408,True
5299,225,2023-08-09 18:00:00,165.7,Educação,Cartão de Débito,173.98499999999999,True
5300,983,2023-08-09 19:00:00,646.32,Transporte,Cartão de Débito,678.6360000000001,True
5301,729,2023-08-09 20:00:00,540.94,Alimentação,Cartão de Débito,567.9870000000001,True
5302,504,2023-08-09 21:00:00,281.99,Transporte,Dinheiro,296.08950000000004,True
5303,456,2023-08-09 22:00:00,484.97,Alimentação,Dinheiro,509.21850000000006,True
5304,45,2023-08-09 23:00:00,748.28,Entretenimento,Cartão de Débito,785.694,True
5305,214,2023-08-10 00:00:00,213.22,Educação,Cartão de Débito,223.881,True
5306,59,2023-08-10 01:00:00,299.98,Alimentação,Transferência Bancária,314.97900000000004,True
5307,644,2023-08-10 02:00:00,352.65,Educação,Cartão de Débito,370.28249999999997,True
5308,616,2023-08-10 03:00:00,749.26,Transporte,Cartão de Crédito,786.7230000000001,True
5309,195,2023-08-10 04:00:00,848.45,Transporte,Dinheiro,890.8725000000001,True
5310,925,2023-08-10 05:00:00,382.62,Entretenimento,Cartão de Débito,401.75100000000003,True
5311,489,2023-08-10 06:00:00,303.65,Transporte,Dinheiro,318.8325,True
5312,157,2023-08-10 07:00:00,890.55,Alimentação,Cartão de Débito,935.0775,True
5313,610,2023-08-10 08:00:00,999.37,Entretenimento,Cartão de Crédito,1049.3385,True
5314,226,2023-08-10 09:00:00,673.65,Educação,Cartão de Débito,707.3325,True
5315,412,2023-08-10 10:00:00,990.08,Entretenimento,Dinheiro,1039.584,True
5316,205,2023-08-10 11:00:00,663.37,Educação,Dinheiro,696.5385,True
5317,79,2023-08-10 12:00:00,736.13,Saúde,Dinheiro,772.9365,True
5318,124,2023-08-10 13:00:00,394.77,Alimentação,Transferência Bancária,414.5085,True
5319,471,2023-08-10 14:00:00,438.64,Alimentação,Dinheiro,460.572,True
5320,940,2023-08-10 15:00:00,152.69,Educação,Cartão de Débito,160.3245,True
5321,218,2023-08-10 16:00:00,824.52,Transporte,Cartão de Crédito,865.746,True
5322,516,2023-08-10 17:00:00,931.75,Transporte,Cartão de Crédito,978.3375000000001,True
5323,602,2023-08-10 18:00:00,627.2,Saúde,Cartão de Débito,658.5600000000001,True
5324,104,2023-08-10 19:00:00,350.21,Educação,Transferência Bancária,367.7205,True
5325,393,2023-08-10 20:00:00,162.48,Saúde,Cartão de Débito,170.60399999999998,True
5326,631,2023-08-10 21:00:00,272.5,Educação,Dinheiro,286.125,True
5327,645,2023-08-10 22:00:00,262.86,Saúde,Transferência Bancária,276.00300000000004,True
5328,824,2023-08-10 23:00:00,617.39,Educação,Cartão de Débito,648.2595,True
5329,608,2023-08-11 00:00:00,945.59,Alimentação,Transferência Bancária,992.8695000000001,True
5330,980,2023-08-11 01:00:00,57.79,Saúde,Cartão de Crédito,60.679500000000004,True
5331,434,2023-08-11 02:00:00,11.01,Saúde,Cartão de Débito,11.560500000000001,False
5332,331,2023-08-11 03:00:00,604.18,Educação,Cartão de Débito,634.389,True
5333,143,2023-08-11 04:00:00,291.22,Entretenimento,Cartão de Crédito,305.78100000000006,True
5334,800,2023-08-11 05:00:00,881.74,Entretenimento,Transferência Bancária,925.827,True
5335,540,2023-08-11 06:00:00,333.98,Alimentação,Cartão de Crédito,350.67900000000003,True
5336,278,2023-08-11 07:00:00,296.84,Transporte,Transferência Bancária,311.68199999999996,True
5337,233,2023-08-11 08:00:00,276.82,Transporte,Cartão de Débito,290.661,True
5338,529,2023-08-11 09:00:00,153.4,Alimentação,Transferência Bancária,161.07000000000002,True
5339,571,2023-08-11 10:00:00,585.72,Transporte,Transferência Bancária,615.0060000000001,True
5340,90,2023-08-11 11:00:00,176.53,Educação,Dinheiro,185.3565,True
5341,492,2023-08-11 12:00:00,430.38,Entretenimento,Dinheiro,451.899,True
5342,199,2023-08-11 13:00:00,466.36,Alimentação,Dinheiro,489.67800000000005,True
5343,362,2023-08-11 14:00:00,30.29,Educação,Cartão de Crédito,31.8045,False
5344,441,2023-08-11 15:00:00,26.64,Alimentação,Cartão de Crédito,27.972,False
5345,26,2023-08-11 16:00:00,525.01,Entretenimento,Dinheiro,551.2605,True
5346,25,2023-08-11 17:00:00,699.07,Transporte,Cartão de Débito,734.0235000000001,True
5347,394,2023-08-11 18:00:00,942.72,Educação,Cartão de Débito,989.8560000000001,True
5348,507,2023-08-11 19:00:00,187.33,Entretenimento,Cartão de Débito,196.69650000000001,True
5349,301,2023-08-11 20:00:00,112.23,Alimentação,Cartão de Crédito,117.84150000000001,True
5350,339,2023-08-11 21:00:00,61.57,Saúde,Transferência Bancária,64.6485,True
5351,267,2023-08-11 22:00:00,441.68,Educação,Cartão de Crédito,463.764,True
5352,461,2023-08-11 23:00:00,626.92,Alimentação,Dinheiro,658.266,True
5353,693,2023-08-12 00:00:00,842.15,Alimentação,Transferência Bancária,884.2575,True
5354,456,2023-08-12 01:00:00,685.82,Entretenimento,Cartão de Débito,720.1110000000001,True
5355,360,2023-08-12 02:00:00,216.28,Alimentação,Cartão de Crédito,227.09400000000002,True
5356,68,2023-08-12 03:00:00,467.15,Educação,Cartão de Crédito,490.5075,True
5357,863,2023-08-12 04:00:00,911.24,Educação,Dinheiro,956.802,True
5358,412,2023-08-12 05:00:00,333.47,Alimentação,Cartão de Débito,350.1435,True
5359,971,2023-08-12 06:00:00,503.74,Entretenimento,Cartão de Crédito,528.927,True
5360,491,2023-08-12 07:00:00,958.98,Educação,Cartão de Crédito,1006.9290000000001,True
5361,833,2023-08-12 08:00:00,737.36,Saúde,Transferência Bancária,774.2280000000001,True
5362,49,2023-08-12 09:00:00,750.26,Transporte,Cartão de Crédito,787.773,True
5363,687,2023-08-12 10:00:00,259.81,Entretenimento,Transferência Bancária,272.8005,True
5364,564,2023-08-12 11:00:00,420.55,Entretenimento,Cartão de Crédito,441.57750000000004,True
5365,102,2023-08-12 12:00:00,91.52,Transporte,Cartão de Débito,96.096,True
5366,216,2023-08-12 13:00:00,610.46,Transporte,Dinheiro,640.9830000000001,True
5367,438,2023-08-12 14:00:00,112.69,Educação,Cartão de Débito,118.3245,True
5368,700,2023-08-12 15:00:00,837.55,Alimentação,Dinheiro,879.4275,True
5369,569,2023-08-12 16:00:00,816.41,Alimentação,Cartão de Crédito,857.2305,True
5370,559,2023-08-12 17:00:00,538.27,Saúde,Cartão de Débito,565.1835,True
5371,159,2023-08-12 18:00:00,149.75,Alimentação,Transferência Bancária,157.2375,True
5372,489,2023-08-12 19:00:00,35.32,Saúde,Dinheiro,37.086,False
5373,686,2023-08-12 20:00:00,798.74,Saúde,Dinheiro,838.677,True
5374,242,2023-08-12 21:00:00,604.14,Entretenimento,Cartão de Crédito,634.347,True
5375,794,2023-08-12 22:00:00,713.82,Entretenimento,Dinheiro,749.5110000000001,True
5376,753,2023-08-12 23:00:00,310.77,Educação,Dinheiro,326.3085,True
5377,882,2023-08-13 00:00:00,514.39,Transporte,Dinheiro,540.1095,True
5378,5,2023-08-13 01:00:00,749.7,Transporte,Cartão de Crédito,787.1850000000001,True
5379,596,2023-08-13 02:00:00,467.94,Saúde,Cartão de Débito,491.33700000000005,True
5380,820,2023-08-13 03:00:00,605.37,Transporte,Cartão de Crédito,635.6385,True
5381,361,2023-08-13 04:00:00,791.83,Saúde,Transferência Bancária,831.4215,True
5382,459,2023-08-13 05:00:00,223.07,Transporte,Dinheiro,234.2235,True
5383,248,2023-08-13 06:00:00,75.27,Educação,Dinheiro,79.0335,True
5384,566,2023-08-13 07:00:00,536.51,Entretenimento,Cartão de Débito,563.3355,True
5385,673,2023-08-13 08:00:00,71.5,Entretenimento,Dinheiro,75.075,True
5386,946,2023-08-13 09:00:00,768.89,Saúde,Cartão de Débito,807.3345,True
5387,422,2023-08-13 10:00:00,722.02,Transporte,Dinheiro,758.121,True
5388,923,2023-08-13 11:00:00,882.9,Alimentação,Dinheiro,927.045,True
5389,738,2023-08-13 12:00:00,643.17,Educação,Cartão de Crédito,675.3285,True
5390,15,2023-08-13 13:00:00,76.53,Transporte,Cartão de Crédito,80.35650000000001,True
5391,736,2023-08-13 14:00:00,260.62,Alimentação,Transferência Bancária,273.651,True
5392,573,2023-08-13 15:00:00,809.85,Educação,Cartão de Débito,850.3425000000001,True
5393,122,2023-08-13 16:00:00,175.46,Educação,Transferência Bancária,184.233,True
5394,277,2023-08-13 17:00:00,701.5,Entretenimento,Cartão de Crédito,736.575,True
5395,558,2023-08-13 18:00:00,782.46,Saúde,Cartão de Débito,821.5830000000001,True
5396,453,2023-08-13 19:00:00,336.81,Transporte,Cartão de Crédito,353.6505,True
5397,390,2023-08-13 20:00:00,329.07,Educação,Cartão de Débito,345.5235,True
5398,294,2023-08-13 21:00:00,562.22,Transporte,Dinheiro,590.331,True
5399,574,2023-08-13 22:00:00,862.67,Educação,Transferência Bancária,905.8035,True
5400,598,2023-08-13 23:00:00,231.67,Entretenimento,Transferência Bancária,243.2535,True
5401,446,2023-08-14 00:00:00,941.85,Saúde,Cartão de Débito,988.9425000000001,True
5402,210,2023-08-14 01:00:00,603.13,Alimentação,Transferência Bancária,633.2865,True
5403,590,2023-08-14 02:00:00,992.21,Alimentação,Cartão de Crédito,1041.8205,True
5404,714,2023-08-14 03:00:00,98.72,Entretenimento,Transferência Bancária,103.656,True
5405,302,2023-08-14 04:00:00,135.3,Educação,Cartão de Débito,142.06500000000003,True
5406,909,2023-08-14 05:00:00,828.38,Entretenimento,Transferência Bancária,869.799,True
5407,223,2023-08-14 06:00:00,866.11,Saúde,Transferência Bancária,909.4155000000001,True
5408,734,2023-08-14 07:00:00,451.0,Alimentação,Cartão de Crédito,473.55,True
5409,3,2023-08-14 08:00:00,716.93,Transporte,Dinheiro,752.7764999999999,True
5410,990,2023-08-14 09:00:00,868.88,Alimentação,Cartão de Crédito,912.3240000000001,True
5411,518,2023-08-14 10:00:00,52.7,Saúde,Transferência Bancária,55.33500000000001,True
5412,93,2023-08-14 11:00:00,578.21,Educação,Transferência Bancária,607.1205000000001,True
5413,520,2023-08-14 12:00:00,854.95,Entretenimento,Dinheiro,897.6975000000001,True
5414,428,2023-08-14 13:00:00,404.17,Alimentação,Dinheiro,424.37850000000003,True
5415,493,2023-08-14 14:00:00,309.36,Alimentação,Cartão de Crédito,324.82800000000003,True
5416,235,2023-08-14 15:00:00,797.75,Transporte,Dinheiro,837.6375,True
5417,620,2023-08-14 16:00:00,342.43,Entretenimento,Cartão de Crédito,359.55150000000003,True
5418,161,2023-08-14 17:00:00,13.14,Transporte,Cartão de Débito,13.797,False
5419,721,2023-08-14 18:00:00,959.98,Transporte,Transferência Bancária,1007.979,True
5420,752,2023-08-14 19:00:00,596.2,Educação,Dinheiro,626.0100000000001,True
5421,331,2023-08-14 20:00:00,821.32,Alimentação,Cartão de Débito,862.3860000000001,True
5422,333,2023-08-14 21:00:00,827.05,Entretenimento,Cartão de Débito,868.4025,True
5423,50,2023-08-14 22:00:00,75.75,Educação,Cartão de Crédito,79.53750000000001,True
5424,523,2023-08-14 23:00:00,179.15,Educação,Cartão de Crédito,188.10750000000002,True
5425,863,2023-08-15 00:00:00,318.01,Educação,Dinheiro,333.9105,True
5426,668,2023-08-15 01:00:00,327.49,Saúde,Cartão de Crédito,343.8645,True
5427,492,2023-08-15 02:00:00,662.2,Saúde,Cartão de Débito,695.3100000000001,True
5428,582,2023-08-15 03:00:00,626.9,Educação,Cartão de Débito,658.245,True
5429,681,2023-08-15 04:00:00,499.64,Saúde,Transferência Bancária,524.622,True
5430,272,2023-08-15 05:00:00,219.15,Entretenimento,Cartão de Débito,230.10750000000002,True
5431,580,2023-08-15 06:00:00,388.16,Alimentação,Dinheiro,407.56800000000004,True
5432,867,2023-08-15 07:00:00,548.16,Entretenimento,Transferência Bancária,575.568,True
5433,252,2023-08-15 08:00:00,473.31,Alimentação,Cartão de Crédito,496.9755,True
5434,560,2023-08-15 09:00:00,136.02,Saúde,Transferência Bancária,142.82100000000003,True
5435,696,2023-08-15 10:00:00,653.02,Entretenimento,Cartão de Débito,685.671,True
5436,832,2023-08-15 11:00:00,82.32,Transporte,Dinheiro,86.43599999999999,True
5437,699,2023-08-15 12:00:00,384.41,Educação,Cartão de Crédito,403.63050000000004,True
5438,90,2023-08-15 13:00:00,712.93,Alimentação,Cartão de Crédito,748.5765,True
5439,446,2023-08-15 14:00:00,29.82,Alimentação,Cartão de Débito,31.311,False
5440,332,2023-08-15 15:00:00,574.28,Transporte,Dinheiro,602.994,True
5441,139,2023-08-15 16:00:00,341.18,Transporte,Cartão de Débito,358.23900000000003,True
5442,357,2023-08-15 17:00:00,18.74,Educação,Cartão de Débito,19.677,False
5443,601,2023-08-15 18:00:00,198.48,Saúde,Dinheiro,208.404,True
5444,274,2023-08-15 19:00:00,941.54,Entretenimento,Cartão de Débito,988.617,True
5445,19,2023-08-15 20:00:00,525.94,Entretenimento,Dinheiro,552.2370000000001,True
5446,983,2023-08-15 21:00:00,997.25,Entretenimento,Dinheiro,1047.1125,True
5447,311,2023-08-15 22:00:00,529.57,Saúde,Cartão de Débito,556.0485000000001,True
5448,870,2023-08-15 23:00:00,548.5,Educação,Cartão de Débito,575.9250000000001,True
5449,886,2023-08-16 00:00:00,397.92,Entretenimento,Transferência Bancária,417.81600000000003,True
5450,978,2023-08-16 01:00:00,316.94,Alimentação,Cartão de Crédito,332.78700000000003,True
5451,154,2023-08-16 02:00:00,259.03,Alimentação,Cartão de Crédito,271.9815,True
5452,390,2023-08-16 03:00:00,349.99,Alimentação,Dinheiro,367.4895,True
5453,260,2023-08-16 04:00:00,465.25,Transporte,Transferência Bancária,488.51250000000005,True
5454,620,2023-08-16 05:00:00,200.07,Transporte,Dinheiro,210.0735,True
5455,883,2023-08-16 06:00:00,232.63,Saúde,Transferência Bancária,244.2615,True
5456,797,2023-08-16 07:00:00,278.83,Entretenimento,Dinheiro,292.7715,True
5457,571,2023-08-16 08:00:00,454.77,Transporte,Cartão de Crédito,477.5085,True
5458,125,2023-08-16 09:00:00,656.29,Alimentação,Transferência Bancária,689.1045,True
5459,354,2023-08-16 10:00:00,857.58,Transporte,Cartão de Débito,900.4590000000001,True
5460,273,2023-08-16 11:00:00,294.26,Alimentação,Cartão de Débito,308.973,True
